"link","Player","VORP","G","MP","draftYear","Amateur","DraftAge","Position","season","mp_per_g","fg_per_g","fga_per_g","fg2_per_g","fg2a_per_g","fg3_per_g","fg3a_per_g","ft_per_g","fta_per_g","orb_per_g","drb_per_g","trb_per_g","ast_per_g","stl_per_g","blk_per_g","tov_per_g","pf_per_g","pts_per_g","sos-dum","sos","fg_per_min","fga_per_min","fg2_per_min","fg2a_per_min","fg3_per_min","fg3a_per_min","ft_per_min","fta_per_min","trb_per_min","ast_per_min","stl_per_min","blk_per_min","tov_per_min","pf_per_min","pts_per_min","fg_per_poss","fga_per_poss","fg_pct","fg2_per_poss","fg2a_per_poss","fg2_pct","fg3_per_poss","fg3a_per_poss","fg3_pct","ft_per_poss","fta_per_poss","ft_pct","trb_per_poss","ast_per_poss","stl_per_poss","blk_per_poss","tov_per_poss","pf_per_poss","pts_per_poss","poss-dum","off_rtg","def_rtg","mp","per","ts_pct","efg_pct","fg3a_per_fga_pct","fta_per_fga_pct","pprod","orb_pct","drb_pct","trb_pct","ast_pct","stl_pct","blk_pct","tov_pct","usg_pct","ws-dum","ows","dws","ws","ws_per_40","bpm-dum","obpm","dbpm","bpm","games","school_link","conf_link","Year"
"https://www.basketball-reference.com/players/p/payneca01.html","Cameron Payne",-0.5,"88","1160",2015,"College",20.186301369863,"Point Guard","2013-14",32.7,5.6,13.8,3.5,7.6,2.1,6.2,3.5,4.6,0.3,3.3,3.6,5.4,1.7,0.6,3.2,2.8,16.8,35,35,6.8,15.21,4.2,8.37,2.6,6.84,4.3,5.04,3.96,6.03,1.89,0.63,3.6,3.5,20.6,10,24.7,0.404,6.2,13.6,0.456,3.8,11.1,0.341,6.3,8.2,0.774,6.5,9.7,3,1.1,5.8,5.1,30.1,NA,108.5,103.8,1111,20.5,0.526,0.481,0.449,0.33,599,1.1,11.3,6.3,34.2,3,1.7,16.8,29.4,NA,2.5,1.5,4,0.145,NA,2.2,-0.2,2,34,"http://www.sports-reference.com/cbb/schools/murray-state/2014.html","http://www.sports-reference.com/cbb/conferences/ovc/2014.html",2014
"https://www.basketball-reference.com/players/p/payneca01.html","Cameron Payne",-0.5,"88","1160",2015,"College",20.186301369863,"Point Guard","2014-15",15.3,0.456,4.6,0.513,2.4,0.377,3.8,0.787,0.6,3.7,6,1.9,0.5,2.5,2.1,20.2,NA,-3.58,NA,-2.81,8.7,17.19,5.7,9.99,3,7.11,4.7,5.4,4.14,6.66,2.16,0.54,2.79,2.6,25.1,12.9,28.3,0.456,8.5,16.5,0.513,4.4,11.7,0.377,7,8.9,0.787,6.8,11,3.6,0.9,4.6,3.8,37.2,NA,122.5,99,1127,30.1,0.573,0.534,0.415,0.315,716,2.2,10.6,6.6,40,3.6,1.6,12.4,31.5,NA,5.5,1.8,7.3,0.258,NA,8.6,0.3,8.9,32.2,"http://www.sports-reference.com/cbb/schools/murray-state/2015.html","http://www.sports-reference.com/cbb/conferences/ovc/2015.html",2015
"https://www.basketball-reference.com/players/p/popema01.html","Mark Pope",-0.5,"153","1634",1996,"College",23.2794520547945,"Power Forward and Small Forward","1991-92",30.1,3.8,6.6,3.6,6.3,0.2,0.2,2.6,3.2,NA,NA,8.1,2,0.9,0.6,2.5,2.4,10.3,27,NA,5,7.83,4.8,7.56,0.3,0.27,3.4,3.78,9.63,2.43,0.99,0.72,2.97,3.2,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642,0.595,0.037,0.484,NA,NA,NA,NA,NA,NA,NA,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"http://www.sports-reference.com/cbb/schools/washington/1992.html","http://www.sports-reference.com/cbb/conferences/pac-10/1992.html",1992
"https://www.basketball-reference.com/players/p/popema01.html","Mark Pope",-0.5,"153","1634",1996,"College",23.2794520547945,"Power Forward and Small Forward","1992-93",7.4,0.527,3.7,0.558,0.2,0.25,4.1,0.862,NA,8,1.3,1.1,0.3,2.1,2.4,12.2,33,8,22.1,2.7,4.9,8.37,4.7,7.47,0.2,0.81,5.2,5.4,9,1.44,1.17,0.36,2.43,2.9,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.626,0.54,0.1,0.647,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1,"http://www.sports-reference.com/cbb/schools/washington/1993.html","http://www.sports-reference.com/cbb/conferences/pac-10/1993.html",1993
"https://www.basketball-reference.com/players/p/popema01.html","Mark Pope",-0.5,"153","1634",1996,"College",23.2794520547945,"Power Forward and Small Forward","1994-95",2.1,3.9,0.527,1.3,0.477,3,0.727,NA,6.3,0.7,1.2,1.3,2.9,8.2,36,NA,20.3,2.6,5.4,0.482,4.9,8.55,3.7,6.39,1.2,2.16,4,4.86,10.26,1.44,1.17,1.89,2.16,5.3,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616,0.575,0.254,0.572,NA,NA,NA,NA,NA,NA,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,"http://www.sports-reference.com/cbb/schools/kentucky/1995.html","http://www.sports-reference.com/cbb/conferences/sec/1995.html",1995
"https://www.basketball-reference.com/players/p/popema01.html","Mark Pope",-0.5,"153","1634",1996,"College",23.2794520547945,"Power Forward and Small Forward","1995-96",0.52,0.4,1.3,2,2.9,NA,NA,1,1,1.4,2.8,7.6,NA,8.9,NA,6.26,NA,9.64,NA,10.06,5.1,9.63,4.3,7.38,0.9,2.25,3.9,5.13,9.18,1.8,1.8,2.16,2.43,5.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.563,0.523,0.231,0.533,NA,NA,NA,NA,NA,NA,NA,16.7,NA,NA,1.2,3.2,4.4,0.241,NA,NA,NA,NA,2.2,"http://www.sports-reference.com/cbb/schools/kentucky/1996.html","http://www.sports-reference.com/cbb/conferences/sec/1996.html",1996
"https://www.basketball-reference.com/players/p/portibo01.html","Bobby Portis",-0.5,"127","2126",2015,"College",20.3041095890411,"Power Forward","2013-14",27,4.7,9.3,4.5,8.3,0.3,1,2.6,3.5,2.5,4.2,6.8,1.5,1,1.6,1.2,1.7,12.3,36,36,7,12.42,6.6,11.07,0.4,1.26,3.8,4.59,9,1.98,1.35,2.16,1.62,2.6,18.2,9.7,19,0.509,9.1,17,0.537,0.5,2,0.273,5.2,7.1,0.737,13.8,3,2.1,3.2,2.5,3.5,25.1,NA,119.2,95.8,918,23.5,0.562,0.524,0.104,0.373,411,10.1,16.7,13.5,10.9,2.1,5.9,9.9,21.4,NA,2.4,1.9,4.4,0.19,NA,3.3,5.1,8.3,34,"http://www.sports-reference.com/cbb/schools/arkansas/2014.html","http://www.sports-reference.com/cbb/conferences/sec/2014.html",2014
"https://www.basketball-reference.com/players/p/portibo01.html","Bobby Portis",-0.5,"127","2126",2015,"College",20.3041095890411,"Power Forward","2014-15",12.9,0.536,6.6,0.541,0.4,0.467,3.2,0.737,3.7,8.9,1.2,1.1,1.4,1.6,2.2,17.5,NA,5.57,NA,6.79,9.3,15.57,8.8,14.58,0.5,0.99,4.3,5.22,10.71,1.44,1.26,1.71,1.89,2.9,23.4,13.3,24.7,0.536,12.5,23.1,0.541,0.7,1.6,0.467,6.1,8.3,0.737,17,2.2,2.1,2.7,3,4.1,33.3,NA,122,96.9,1076,29.5,0.582,0.552,0.064,0.335,578,13.6,20.2,16.8,8.8,2.1,4.8,9.4,26.7,NA,4.2,1.9,6.1,0.227,NA,5.8,3.1,9,29.9,"http://www.sports-reference.com/cbb/schools/arkansas/2015.html","http://www.sports-reference.com/cbb/conferences/sec/2015.html",2015
"https://www.basketball-reference.com/players/p/profila01.html","Laron Profit",-0.5,"135","1537",1999,"College",21.1780821917808,"Point Guard and Small Forward and Shooting Guard","1995-96",13.6,2,4.1,1.6,2.9,0.4,1.2,1.3,1.7,NA,NA,2.7,1.2,1.5,0.2,2,1.6,5.7,32,NA,5.9,10.98,4.6,7.74,1.3,3.24,3.7,4.41,7.29,3.15,3.96,0.63,5.4,4.7,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577,0.536,0.295,0.402,NA,NA,NA,NA,NA,NA,NA,29.2,NA,NA,0.8,0.9,1.7,0.181,NA,NA,NA,NA,27,"http://www.sports-reference.com/cbb/schools/maryland/1996.html","http://www.sports-reference.com/cbb/conferences/acc/1996.html",1996
"https://www.basketball-reference.com/players/p/profila01.html","Laron Profit",-0.5,"135","1537",1999,"College",21.1780821917808,"Point Guard and Small Forward and Shooting Guard","1996-97",10.5,0.475,3.9,0.525,1.1,0.354,1.8,0.626,NA,5.3,2.4,1.8,0.7,2.7,2.2,12.9,32,NA,NA,5.8,6.2,11.7,4.8,8.28,1.4,3.42,2.2,3.15,5.94,2.7,1.98,0.72,3.06,2.7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.542,0.527,0.294,0.27,NA,NA,NA,NA,NA,NA,NA,18.6,NA,NA,1.8,2.4,4.2,0.162,NA,NA,NA,NA,32.3,"http://www.sports-reference.com/cbb/schools/maryland/1997.html","http://www.sports-reference.com/cbb/conferences/acc/1997.html",1997
"https://www.basketball-reference.com/players/p/profila01.html","Laron Profit",-0.5,"135","1537",1999,"College",21.1780821917808,"Point Guard and Small Forward and Shooting Guard","1997-98",4.7,9.2,0.508,3.7,0.291,4.6,0.707,NA,5.2,2.7,1.1,NA,NA,15.8,34,NA,28.9,5.4,10.8,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525,0.488,0.284,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,2.6,4.3,NA,NA,NA,NA,NA,12.9,"http://www.sports-reference.com/cbb/schools/maryland/1998.html","http://www.sports-reference.com/cbb/conferences/acc/1998.html",1998
"https://www.basketball-reference.com/players/p/profila01.html","Laron Profit",-0.5,"135","1537",1999,"College",21.1780821917808,"Point Guard and Small Forward and Shooting Guard","1998-99",0.553,0.7,2.3,2.9,4.4,NA,NA,2.1,2,2.5,2.3,14.5,NA,9.94,NA,9.3,NA,12.1,NA,9.1,7.5,13.5,6.6,10.71,1,2.79,4.1,5.4,5.94,2.7,2.52,0.45,3.15,3.1,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564,0.535,0.209,0.402,NA,NA,NA,NA,NA,NA,NA,16.4,NA,NA,2.4,2.2,4.6,0.187,NA,NA,NA,NA,4.7,"http://www.sports-reference.com/cbb/schools/maryland/1999.html","http://www.sports-reference.com/cbb/conferences/acc/1999.html",1999
"https://www.basketball-reference.com/players/r/rayja01.html","James Ray",-0.5,"103","843",1980,"College",22.1534246575342,"Power Forward","1976-77",NA,4.7,9.5,NA,NA,NA,NA,1.9,3.3,NA,NA,5.9,0.7,NA,NA,2.8,3.9,11.3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494,NA,NA,NA,NA,NA,NA,NA,NA,0.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513,NA,NA,0.343,NA,NA,NA,NA,NA,NA,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"http://www.sports-reference.com/cbb/schools/jacksonville/1977.html","http://www.sports-reference.com/cbb/conferences/sun-belt/1977.html",1977
"https://www.basketball-reference.com/players/r/rayja01.html","James Ray",-0.5,"103","843",1980,"College",22.1534246575342,"Power Forward","1977-78",9.6,0.573,1.8,NA,NA,NA,NA,0.667,7.9,NA,NA,NA,NA,3.2,4.3,12.8,30,NA,29.1,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676,NA,0.588,NA,NA,0.286,NA,NA,NA,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4,"http://www.sports-reference.com/cbb/schools/jacksonville/1978.html","http://www.sports-reference.com/cbb/conferences/sun-belt/1978.html",1978
"https://www.basketball-reference.com/players/r/rayja01.html","James Ray",-0.5,"103","843",1980,"College",22.1534246575342,"Power Forward","1978-79",2.9,3.9,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1,29,29,30.4,6.9,12.9,0.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,874,NA,0.607,NA,NA,0.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,"http://www.sports-reference.com/cbb/schools/jacksonville/1979.html","http://www.sports-reference.com/cbb/conferences/sun-belt/1979.html",1979
"https://www.basketball-reference.com/players/r/rayja01.html","James Ray",-0.5,"103","843",1980,"College",22.1534246575342,"Power Forward","1979-80",0.69,7.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,17.2,NA,0.87,NA,-0.67,NA,-0.79,NA,-2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,882,NA,0.565,NA,NA,0.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,"http://www.sports-reference.com/cbb/schools/jacksonville/1980.html","http://www.sports-reference.com/cbb/conferences/sun-belt/1980.html",1980
"https://www.basketball-reference.com/players/r/reidbi01.html","Billy Reid",-0.5,"59","597",1980,"College",22.2767123287671,"Shooting Guard","1976-77",26,4.7,10.5,NA,NA,NA,NA,1.3,2.6,NA,NA,2.5,2.9,NA,NA,NA,2.3,10.7,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444,NA,NA,NA,NA,NA,NA,NA,NA,0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779,NA,0.454,NA,NA,0.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"http://www.sports-reference.com/cbb/schools/new-mexico/1977.html","http://www.sports-reference.com/cbb/conferences/wac/1977.html",1977
"https://www.basketball-reference.com/players/r/reidbi01.html","Billy Reid",-0.5,"59","597",1980,"College",22.2767123287671,"Shooting Guard","1978-79",7.9,0.504,1.8,NA,NA,NA,NA,0.667,1.8,NA,NA,1.6,0.2,NA,2.6,9.7,29,NA,27,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771,NA,0.532,NA,NA,0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6,"http://www.sports-reference.com/cbb/schools/san-francisco/1979.html","http://www.sports-reference.com/cbb/conferences/wcac/1979.html",1979
"https://www.basketball-reference.com/players/r/reidbi01.html","Billy Reid",-0.5,"59","597",1980,"College",22.2767123287671,"Shooting Guard","1979-80",2.6,3.7,0.694,NA,NA,NA,NA,2.8,1.4,NA,NA,NA,2.4,11.7,NA,4.74,NA,4.49,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783,NA,0.609,NA,NA,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,"http://www.sports-reference.com/cbb/schools/san-francisco/1980.html","http://www.sports-reference.com/cbb/conferences/wcac/1980.html",1980
"https://www.basketball-reference.com/players/r/rileyer01.html","Eric Riley",-0.5,"186","1844",1993,"College",22.0027397260274,"Center","1989-90",13,1.1,1.8,1.1,1.8,0,0,0.5,1.1,NA,NA,3.3,0.5,0.3,1.3,0.9,2.7,2.7,28,26,3.4,5.04,3.4,4.95,0,0.09,1.6,3.15,9.09,1.35,0.81,3.6,2.43,8.3,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578,0.607,0.018,0.625,NA,NA,NA,NA,NA,NA,NA,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,"http://www.sports-reference.com/cbb/schools/michigan/1990.html","http://www.sports-reference.com/cbb/conferences/big-ten/1990.html",1990
"https://www.basketball-reference.com/players/r/rileyer01.html","Eric Riley",-0.5,"186","1844",1993,"College",22.0027397260274,"Center","1990-91",8.4,0.447,3.8,0.449,0,0,3.1,0.757,NA,8.6,1,0.7,2.8,2.7,3.9,10.6,32,3,15,2.6,5,10.08,5,9.99,0,0,4.1,4.95,10.35,1.26,0.9,3.33,3.24,5.1,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513,0.447,0.004,0.489,NA,NA,NA,NA,NA,NA,NA,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"http://www.sports-reference.com/cbb/schools/michigan/1991.html","http://www.sports-reference.com/cbb/conferences/big-ten/1991.html",1991
"https://www.basketball-reference.com/players/r/rileyer01.html","Eric Riley",-0.5,"186","1844",1993,"College",22.0027397260274,"Center","1991-92",2.6,4.3,0.59,0,NA,2,0.578,NA,4.3,0.2,0.6,1.6,2.6,6.3,35,NA,15,2.2,3.8,0.586,6.8,10.44,6.8,10.44,0,0,3.1,4.77,10.44,1.62,0.54,1.44,3.78,7,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.593,0.59,0,0.46,NA,NA,NA,NA,NA,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,"http://www.sports-reference.com/cbb/schools/michigan/1992.html","http://www.sports-reference.com/cbb/conferences/big-ten/1992.html",1992
"https://www.basketball-reference.com/players/r/rileyer01.html","Eric Riley",-0.5,"186","1844",1993,"College",22.0027397260274,"Center","1992-93",0.591,0,0,1.1,1.5,NA,NA,0.4,0.4,1.1,2.3,5.6,NA,10.27,NA,8.53,NA,12.25,NA,11.89,5.9,9.09,5.9,9.09,0,0.09,3,3.6,11.61,0.99,0.99,2.16,2.52,6.2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616,0.586,0.008,0.398,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,"http://www.sports-reference.com/cbb/schools/michigan/1993.html","http://www.sports-reference.com/cbb/conferences/big-ten/1993.html",1993
"https://www.basketball-reference.com/players/r/roelo01.html","Lou Roe",-0.5,"66","479",1995,"College",22.1178082191781,"Small Forward","1991-92",20.8,2.6,5,2.6,5,0,0,2.5,3.8,NA,NA,6.4,0.9,0.5,0.6,1.3,2.7,7.8,31,30,5.1,8.64,5.1,8.64,0,0,4.9,6.57,11.16,1.62,0.81,1.08,2.25,5.2,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576,0.529,0,0.753,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,"http://www.sports-reference.com/cbb/schools/massachusetts/1992.html","http://www.sports-reference.com/cbb/conferences/atlantic-10/1992.html",1992
"https://www.basketball-reference.com/players/r/roelo01.html","Lou Roe",-0.5,"66","479",1995,"College",22.1178082191781,"Small Forward","1992-93",8.8,0.564,5,0.564,0,NA,3.9,0.725,NA,9.2,1.3,0.8,1,2.6,3.4,13.8,35,34,32.1,6.2,6.6,10.44,6.6,10.44,0,0,5.2,6.39,10.98,1.53,0.9,1.26,3.15,4.4,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609,0.564,0,0.612,NA,NA,NA,16.8,9.6,NA,3.1,18.7,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3,"http://www.sports-reference.com/cbb/schools/massachusetts/1993.html","http://www.sports-reference.com/cbb/conferences/atlantic-10/1993.html",1993
"https://www.basketball-reference.com/players/r/roelo01.html","Lou Roe",-0.5,"66","479",1995,"College",22.1178082191781,"Small Forward","1993-94",6.1,11.9,0.513,0.4,0.267,9,0.667,NA,8.3,0.9,0.9,2.5,2.6,18.6,34,32,28.6,5.9,11,0.532,7.8,13.86,7.6,13.41,0.1,0.45,7.5,10.08,9.36,1.98,0.99,0.99,2.79,3.3,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559,0.509,0.035,0.729,NA,NA,NA,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,"http://www.sports-reference.com/cbb/schools/massachusetts/1994.html","http://www.sports-reference.com/cbb/conferences/atlantic-10/1994.html",1994
"https://www.basketball-reference.com/players/r/roelo01.html","Lou Roe",-0.5,"66","479",1995,"College",22.1178082191781,"Small Forward","1994-95",0.534,0,0.1,4.7,6.7,NA,NA,1.7,0.6,2.3,2.4,16.5,NA,4.71,NA,5.34,NA,6.3,NA,8.03,8.2,13.86,8.2,13.77,0,0.09,6.6,8.46,10.17,2.16,0.81,1.35,2.88,3.4,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581,0.533,0.008,0.61,NA,NA,NA,NA,NA,NA,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,"http://www.sports-reference.com/cbb/schools/massachusetts/1995.html","http://www.sports-reference.com/cbb/conferences/atlantic-10/1995.html",1995
"https://www.basketball-reference.com/players/r/rogerjo01.html","Johnny Rogers",-0.5,"69","636",1986,"College",22.5808219178082,"Power Forward","1981-82",28.4,4.9,8.8,NA,NA,NA,NA,2.8,3.4,NA,NA,4.7,0.9,0.2,1,NA,2.8,12.5,28,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,NA,0.601,NA,NA,0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"http://www.sports-reference.com/cbb/schools/stanford/1982.html","http://www.sports-reference.com/cbb/conferences/pac-10/1982.html",1982
"https://www.basketball-reference.com/players/r/rogerjo01.html","Johnny Rogers",-0.5,"69","636",1986,"College",22.5808219178082,"Power Forward","1982-83",7.3,0.588,NA,NA,NA,NA,1.8,0.823,4,NA,NA,0.6,0.4,NA,2.7,10.4,30,30,34.8,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,671,NA,0.623,NA,NA,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"http://www.sports-reference.com/cbb/schools/stanford/1983.html","http://www.sports-reference.com/cbb/conferences/pac-10/1983.html",1983
"https://www.basketball-reference.com/players/r/rogerjo01.html","Johnny Rogers",-0.5,"69","636",1986,"College",22.5808219178082,"Power Forward","1984-85",NA,NA,NA,NA,NA,5.9,0.854,1.8,0.8,NA,NA,2.6,2.9,21.5,29,NA,35.5,7.9,15.1,0.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,7.4,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1045,NA,0.58,NA,NA,0.378,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,"http://www.sports-reference.com/cbb/schools/california-irvine/1985.html","http://www.sports-reference.com/cbb/conferences/pcaa/1985.html",1985
"https://www.basketball-reference.com/players/r/rogerjo01.html","Johnny Rogers",-0.5,"69","636",1986,"College",22.5808219178082,"Power Forward","1985-86",NA,NA,NA,4.2,5.1,8.6,2,0.9,2.5,NA,NA,20,NA,4.47,NA,3.1,NA,-0.69,NA,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.824,NA,NA,0.5,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030,NA,0.571,NA,NA,0.338,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.sports-reference.com/cbb/schools/california-irvine/1986.html","http://www.sports-reference.com/cbb/conferences/pcaa/1986.html",1986
"https://www.basketball-reference.com/players/s/scottmi01.html","Mike Scott",-0.5,"291","4514",2012,"College",23.1232876712329,"Power Forward","2007-08",18.1,2,4.5,1.8,4.2,0.1,0.3,1.6,2.3,2.1,3.2,5.3,0.5,0.6,0.4,0.8,2.2,5.7,28,19,4.4,8.91,4.1,8.28,0.3,0.63,3.6,4.59,10.44,0.9,1.26,0.72,1.53,4.8,12.6,NA,NA,0.441,NA,NA,0.444,NA,NA,0.4,NA,NA,0.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,NA,0.511,0.455,0.07,0.517,NA,NA,NA,16.1,4.7,NA,1.4,12.3,16.6,NA,0.4,1.2,1.6,0.111,NA,NA,NA,NA,32,"http://www.sports-reference.com/cbb/schools/virginia/2008.html","http://www.sports-reference.com/cbb/conferences/acc/2008.html",2008
